district_name,tehsil_name,exam_center_emis,xc_name
SIALKOT,PASRUR,34320175,201-GES NO. 1 PASRUR CITY
SIALKOT,SAMBERIAL,34340075,202-GES SAMBRIAL
SIALKOT,PASRUR,34320008,203-Govt. HS NO.1 PASRUR
SIALKOT,PASRUR,34320021,204-Govt. HsS MERAJKE (A)
SIALKOT,PASRUR,34320064,205-Govt model elementary school haibat pur
SIALKOT,SAMBERIAL,34340002,206-GGHS DHANAN WALI
SIALKOT,SAMBERIAL,34340127,207-GGHS MAJRA KALAN
SIALKOT,PASRUR,34320014,208-Govt. HS CHOBARA
SIALKOT,PASRUR,34320026,209-GGHS GADGORE
SIALKOT,PASRUR,34320044,210-GES GADGORE
SIALKOT,PASRUR,34320098,211-GGHS CHOBARA
SIALKOT,SIALKOT,34330613,212-GGES KUNDAN PUR
SIALKOT,SAMBERIAL,34340081,213-GHS JATHEKAY
SIALKOT,SAMBERIAL,34310054,214-GGHS RANDHIR
SIALKOT,PASRUR,34320020,215-Govt. HS DHODA
SIALKOT,PASRUR,34320052,216-GES TAKHAT PUR
SIALKOT,PASRUR,34320002,217-GGHSS BADIANA
SIALKOT,PASRUR,34320025,218-Govt. HS BADIANA
SIALKOT,PASRUR,34320050,219-GES JODHALA
SIALKOT,PASRUR,34320075,220-GGHS MUNDAKEY BARIAN
SIALKOT,SIALKOT,34330023,221-GHS KUNDAN PUR
SIALKOT,SIALKOT,34330027,222-Govt. HS DALOWALI
SIALKOT,SIALKOT,34330115,223-GGHS DALOWALI
SIALKOT,SIALKOT,34330212,224-GES CHAKRALA
SIALKOT,PASRUR,34320062,225-GGHS DHODHA
SIALKOT,PASRUR,34320088,226-GGCMS DHODHA
SIALKOT,SAMBERIAL,34310049,227-Govt. GHS BHOPALWALA
SIALKOT,SAMBERIAL,34340106,228-GGHS BADOKAY CHEEMA
SIALKOT,SAMBERIAL,34340052,229-GGHS SAHOWALA
SIALKOT,SAMBERIAL,34340021,230-GHS SAHOWALA
SIALKOT,SAMBERIAL,34340073,231-GHS BADOKAY CHEEMA
SIALKOT,SAMBERIAL,34340009,232-GES SURAJ
SIALKOT,SAMBERIAL,34340030,233-GHS KULLUWAL
SIALKOT,SAMBERIAL,34340056,234-GGHS KULUWAL
SIALKOT,SAMBERIAL,34340101,235-GGES SURAJ
SIALKOT,DASKA,34310092,236-GGHS KANDAN SIAN(B)
SIALKOT,SIALKOT,34330038,237-Govt. HS CHAPRAR
SIALKOT,SAMBERIAL,34340077,238-GHS RANDHIR
SIALKOT,SIALKOT,34330062,239-GGHS CHAPRAR
SIALKOT,SIALKOT,34330119,240-GGES KAN PUR
SIALKOT,SIALKOT,34330270,241-GES CHAK JUGO
SIALKOT,SIALKOT,34330032,242-Govt. HS HEADMARALA
SIALKOT,SAMBERIAL,34340022,243-GHS MUSLIM AWAMI SAMBRIAL
SIALKOT,SAMBERIAL,34340022,244-GHS MUSLIM AWAMI SAMBRIAL(a)
SIALKOT,SAMBERIAL,34340124,245-GGES KOT DINA
SIALKOT,SAMBERIAL,34340584,246-GGES NAI ABADI SAMBRIAL
SIALKOT,PASRUR,34320009,247-GHS QILA KALAR WALA
SIALKOT,PASRUR,34320018,248-GHS T.I.GHATALIAN
SIALKOT,PASRUR,34320031,249-GGHS QILA KALAR WALA
SIALKOT,PASRUR,34320081,250-GGES MALOKAY
SIALKOT,SIALKOT,34330078,251-GHS bharth
SIALKOT,SIALKOT,34330019,252-Govt. HS MARAKIWAL(A)
SIALKOT,SIALKOT,34330044,253-GGHS KHAROTA SYEDAN(D)
SIALKOT,SIALKOT,34330044,254-GGHS KHAROTA SYEDAN(e)
SIALKOT,SIALKOT,34330104,255-GGHS NAJWAL
SIALKOT,SIALKOT,34330035,256-GHS KAN PUR
SIALKOT,SIALKOT,34330029,257-GHS RASOOL PUR BHALLIAN
SIALKOT,SIALKOT,34330077,258-ges bhattay kalan sialkot
SIALKOT,SIALKOT,34330053,259-GGHS RASOOL PUR BHALIAN
SIALKOT,PASRUR,34320091,260-GGHS KAMAL PUR CHISHTIAN
SIALKOT,PASRUR,34320969,261-The EXCELLENT Lab School Pasrur
SIALKOT,SIALKOT,34330060,262-Govt. GHS MARAKIWAL(A)
SIALKOT,SIALKOT,34330001,263-GHSS CHRISTIAN SIALKOT CANTT.
SIALKOT,SIALKOT,34330008,264-Govt. GHSS SKT CANTT
SIALKOT,SIALKOT,34330008,265-Govt. GHSS SKT CANTT(b)
SIALKOT,SIALKOT,34330009,266-Govt. GHSS UGGOKI
SIALKOT,SIALKOT,34330009,267-Govt. GHSS UGGOKI(a)
SIALKOT,SIALKOT,34340092,268-GHS RORAS
SIALKOT,SIALKOT,34330073,269-GGHS ADALAT GARH
SIALKOT,SIALKOT,34330037,270-GHS KAMAN WALA
SIALKOT,SIALKOT,34330048,271-GGHS MUSLIM MODEL MUHAMMAD PURA
SIALKOT,SIALKOT,34330040,272-Govt. HS GUNNA KALAN
SIALKOT,SIALKOT,34330070,273-GGHS GUNA KALAN
SIALKOT,SIALKOT,34330088,274-GES SAHOWALI CHAMRANGAN
SIALKOT,DASKA,34310001,275-Govt. HSS GHUINKE
SIALKOT,SIALKOT,34330484,276-GGHS GOPAL PUR
SIALKOT,SIALKOT,34330042,277-Govt.HS UGGOKI
SIALKOT,SIALKOT,34330042,278-Govt.HS UGGOKI(A)
SIALKOT,SIALKOT,34330155,279-GGES KOTLI BHUTTA
SIALKOT,SIALKOT,34330398,280-GES KOTLI BHUTTIAN
SIALKOT,SIALKOT,34330093,281-GHS JOURIAN KALAN
SIALKOT,PASRUR,34320004,282-GHS Chawinda
SIALKOT,PASRUR,34320004,283-GHS Chawinda(a)
SIALKOT,PASRUR,34320005,284-GHS ALHAR
SIALKOT,DASKA,34310004,285-Govt. ISLAMIA HS MITRANWALI
SIALKOT,DASKA,34310035,286-GGHS MITRANWALI
SIALKOT,DASKA,34310006,287-GHS Daska Kalan
SIALKOT,DASKA,34310067,288-GES KALLAH KALAN
SIALKOT,DASKA,34310094,289-GGHS DASKA KALAN
SIALKOT,DASKA,34310104,290-GGHS DHEDO WALI
SIALKOT,DASKA,34310019,291-Govt. HS JAMKE CHEEMA
SIALKOT,DASKA,34310042,292-GGHS JAMKAY CHEEMA
SIALKOT,SIALKOT,34330002,293-Govt. HSS SKT CITY
SIALKOT,SIALKOT,34331010,294-GES MC NAIKA PURA SIALKOT
SIALKOT,SIALKOT,34330018,295-GHS CHANU MOME
SIALKOT,PASRUR,34320023,296-Govt. ISLAMIA HS KALASWALA
SIALKOT,PASRUR,34320030,297-GGHS KALAS WALA
SIALKOT,PASRUR,34320045,298-GES KALASWALA
SIALKOT,PASRUR,34320097,299-GGES CHOR MUNDA
SIALKOT,DASKA,34310029,300-Govt. HS WADALA SANDHWAN
SIALKOT,DASKA,34310068,301-GES JHARAN WALA
SIALKOT,DASKA,34310102,302-GGHS JHARAN WALA
SIALKOT,DASKA,34310130,303-GGHSS WADALA SANDHWAN
SIALKOT,SIALKOT,34330024,304-GHS SIR SYED PAKKI KOTLI
SIALKOT,SIALKOT,34330024,305-GHS SIR SYED PAKKI KOTLI(a)
SIALKOT,SIALKOT,34330049,306-Govt. CHR GHS HAJIPURA
SIALKOT,SIALKOT,34330049,307-Govt. CHR GHS HAJIPURA(a)
SIALKOT,SIALKOT,34330124,308-GGES MIANI
SIALKOT,SIALKOT,34331025,309-GGES MC SHAHAB PURA
SIALKOT,SIALKOT,34330026,310-Govt. HS BHAGOWAL
SIALKOT,SIALKOT,34330054,311-GGHS BHAGOWAL
SIALKOT,SIALKOT,34330036,312-Govt. HS KOTLI BEHRAM
SIALKOT,SIALKOT,34330066,313-GGHS CHRISTIAN BARA PATHER
SIALKOT,SIALKOT,34330149,314-GGHS BALAN WALA
SIALKOT,SIALKOT,34330157,315-GES PACCA GARHA
SIALKOT,SIALKOT,34330129,316-GGES STANDARD SIALKOT(A)
SIALKOT,DASKA,34310038,317-Govt. MODEL GHS  DASKA
SIALKOT,DASKA,34310038,318-Govt. MODEL GHS  DASKA(A)
SIALKOT,DASKA,34310446,319-GGES MC DASKA KOT
SIALKOT,DASKA,34310098,320-GGES BOBKAN WALA
SIALKOT,DASKA,34310213,321-GES RANJHAI
SIALKOT,SIALKOT,34330031,322-GHS GONDAL
SIALKOT,SIALKOT,34330058,323-GGHS GONDAL
SIALKOT,SIALKOT,34330081,324-Govt. ES SAID PUR
SIALKOT,SIALKOT,34330105,325-GGES SAIDRA KHURD
SIALKOT,PASRUR,34320029,326-Govt. GHS PASRUR(A)
SIALKOT,PASRUR,34320029,327-Govt. GHS PASRUR(b)
SIALKOT,PASRUR,34320029,328-Govt. GHS PASRUR(c)
SIALKOT,SIALKOT,34330122,329-GGES KACHI MAND
SIALKOT,PASRUR,34320041,330-GES RANDHAWA
SIALKOT,PASRUR,34320067,331-Govt. Ayesha GHS PASRUR
SIALKOT,PASRUR,34320069,332-GGES RANDHAWA
SIALKOT,PASRUR,34320074,333-GGHS LANGAY
SIALKOT,PASRUR,34320133,334-Govt. Boys E/S Loharkay
SIALKOT,SIALKOT,34330034,335-Govt. HS PHUKLIAN(A)
SIALKOT,SIALKOT,34330083,336-GES KACAHI MAND(A)
SIALKOT,SIALKOT,34330003,337-Govt. I MEM HSS GOHADPUR
SIALKOT,SIALKOT,34330010,338-GGHSS MURAD PUR SIALKOT
SIALKOT,SIALKOT,34330033,339-GHSS KOTLI LOHARAN
SIALKOT,SIALKOT,34330033,340-GHSS KOTLI LOHARAN(a)
SIALKOT,SIALKOT,34330059,341-GGHSS ZANIB KOTLI LOHARAN WEST
SIALKOT,SIALKOT,34330046,342-GGHS HABIB PURA
SIALKOT,SIALKOT,34331027,343-GGES MC NAIKA PURA SIALKOT
SIALKOT,SIALKOT,34330672,344-GGES DOBURJI ARAIAN
SIALKOT,SIALKOT,34330069,345-Govt. GHSS VARIO
SIALKOT,SIALKOT,34330137,346-GGES DHILAM GHAZI
SIALKOT,SIALKOT,34330303,347-GES VARIO
SIALKOT,PASRUR,34320019,348-Govt. HS CHARWA
SIALKOT,PASRUR,34320024,349-GHS BHAGIARI
SIALKOT,PASRUR,34320675,350-GGCMES GOGIAL
SIALKOT,DASKA,34310041,351-GGHS MANDRAN WALA(A)
SIALKOT,DASKA,34310449,352-GGCMS SOHAWA DASKA(B)
SIALKOT,SAMBERIAL,34310027,353-GHS Bhopalwala
SIALKOT,SAMBERIAL,34340051,354-GGHS BEGOWALA
SIALKOT,SAMBERIAL,34340078,355-GHS MALKHAN WALA
SIALKOT,SAMBERIAL,34340079,356-GES DHILLAM BALAGAN
SIALKOT,SAMBERIAL,34340123,357-GGHS MALKHAN WALA(A)
SIALKOT,PASRUR,34320007,358-Govt. HS No.2 PASRUR(A)
SIALKOT,PASRUR,34320218,359-GES NANGLIAN
SIALKOT,PASRUR,34320482,360-GGES MAL LALU PASRUR
SIALKOT,SIALKOT,34330063,361-Govt. GHS PHUKLIAN
SIALKOT,PASRUR,34320038,362-Govt. GHS SABAZKOT
SIALKOT,PASRUR,34320705,363-GGES DULAM KAHLWAN
SIALKOT,PASRUR,34320302,364-GES KINGRA
TT Singh,TOBA TEK SINGH,33330025,101-GHS TAMIR-E-MILLAT ISLAH NAGAR 151 GB
TT Singh,TOBA TEK SINGH,33330053,102-GGHSS CHAK 148 GB
TT Singh,TOBA TEK SINGH,33330075,103-GHS CHAK 148 GB
TT Singh,TOBA TEK SINGH,33330030,104-GHS ISLAMIA T.T.SINGH
TT Singh,TOBA TEK SINGH,33330057,105-GGHS CHAK 380 JB
TT Singh,TOBA TEK SINGH,33330063,106-GMHS EID GAH ROAD T.T.SINGH
TT Singh,TOBA TEK SINGH,33330216,107-GPS NO.4 AWAMI BASTI T.T.SINGH
TT Singh,TOBA TEK SINGH,33330217,108-GPS BUKHSHI PARK T.T.SINGH
TT Singh,KAMALIA,33320007,109-GmHS NAWAB BHOOTI
TT Singh,KAMALIA,33320054,110-GGHS NAWAB BHOOTI
TT Singh,TOBA TEK SINGH,33330002,111-GHSS RAJANA
TT Singh,TOBA TEK SINGH,33330002,112-GHSS RAJANA (a)
TT Singh,TOBA TEK SINGH,33330013,113-GHS 264 GB TTSINGH
TT Singh,TOBA TEK SINGH,33330114,114-GGES CHAK 268 GB
TT Singh,GOJRA,33310026,115-GHS 348 JB GOJRA
TT Singh,GOJRA,33310041,116-GGHS CHAK 348 JB
TT Singh,KAMALIA,33320010,117-GHS MC KAMALIA
TT Singh,KAMALIA,33320062,118-GGHS MADINA ABAD KAMALIA
TT Singh,TOBA TEK SINGH,33330037,119-GGHS CHAK 255 GB
TT Singh,TOBA TEK SINGH,33330119,120-GGHS CHAK 256 GB PHALOOR
TT Singh,TOBA TEK SINGH,33330017,121-GHS CHAK NO 256 GB
TT Singh,TOBA TEK SINGH,33330018,122-GHS CHAK NO 361 GB
TT Singh,TOBA TEK SINGH,33330008,123-GHS 328 GB
TT Singh,TOBA TEK SINGH,33330010,124-GHS 333 GB
TT Singh,TOBA TEK SINGH,33330041,125-GGHS 333 GB TTSINGH
TT Singh,TOBA TEK SINGH,33330104,126-GGHS 330 GB
TT Singh,KAMALIA,33320024,127-GHS CHAK 694/36 GB
TT Singh,GOJRA,33310013,128-GHS 310 JB GOJRA
TT Singh,GOJRA,33310087,129-GGHS CHAK 308 JB
TT Singh,GOJRA,33310001,130-GGHSS 281 JB GOJRA(A)
TT Singh,GOJRA,33310048,131-GHS CHAK 281 JB DAWAKHARY(B)
TT Singh,KAMALIA,33320013,132-GHS CHAK 742 GB
TT Singh,KAMALIA,33320018,133-GHS 739 GB KAMALIA
TT Singh,KAMALIA,33320030,134-GGHS CHAK 739 GB JAKHAR
TT Singh,GOJRA,33310016,135-GHS CHAK 423 JB ADA
TT Singh,GOJRA,33310035,136-GGHS CHAK 417 JB
TT Singh,GOJRA,33310081,137-GGHS CHAK 353 JB MEDHI ABAD
TT Singh,TOBA TEK SINGH,33330016,138-GHS CHAK 394 JB
TT Singh,TOBA TEK SINGH,33330051,139-GGHS 394 JB TTSINGH
TT Singh,GOJRA,33310008,140-GHS 353 JB GOJRA(C)
TT Singh,KAMALIA,33320009,141-GHS No. 1 KAMALIA
TT Singh,KAMALIA,33320009,142-GHS No. 1 KAMALIA(a)
TT Singh,KAMALIA,33320017,143-GHS ISLAMIA KAMALIA
TT Singh,KAMALIA,33320043,144-GHS LABORATORY (ATTACH WITH GCET (M) KAMALIA)
TT Singh,KAMALIA,33320043,145-GHS LABORATORY (ATTACH WITH GCET (M) KAMALIA)(a)
TT Singh,KAMALIA,33320001,146-GHSS SANDHILIANWALI
TT Singh,KAMALIA,33320004,147-GHS CHAK 761
TT Singh,KAMALIA,33320027,148-GGHS SANDILIANWALI
TT Singh,KAMALIA,33320052,149-GGES 763 GB
TT Singh,TOBA TEK SINGH,33330029,150-GHS MAURUSI PUR 250 GB
TT Singh,TOBA TEK SINGH,33330045,151-GGHS CHAK 251 GB
TT Singh,TOBA TEK SINGH,33330046,152-GGHSS CHAK 252 GB
TT Singh,TOBA TEK SINGH,33330080,153-GES CHAK 252 GB
TT Singh,KAMALIA,33320002,154-GHSS 718 GB KAMALIA
TT Singh,KAMALIA,33320051,155-GES 728 GB
TT Singh,KAMALIA,33320011,156-Govt.high school  No. 2 KAMALIA
TT Singh,KAMALIA,33320011,157-Govt.high school  No. 2 KAMALIA(a)
TT Singh,KAMALIA,33320044,158-GES MC Kamalia.
TT Singh,KAMALIA,33320012,159-GHS MOHAL KAMALIA(A)
TT Singh,KAMALIA,33320061,160-GGHS KACHI BASTI KAMALIA
TT Singh,TOBA TEK SINGH,33330009,161-GHS CHAK NO 301 GB
